Date/Time,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),Gas:Facility [J](Hourly),Gas:HVAC [J](Hourly),Pumps:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),ElectricityNet:Facility [J](Hourly),ElectricityPurchased:Facility [J](Hourly),Fans:Electricity [J](Hourly) 
 12/07  18:00:00,120587990.4,0,8694248.074,0,8652.895022,24298440,141927700.6,385370118.6,0,78536844.44,140598480.7,385370118.6,385370118.6,20010490.25
 12/07  19:00:00,104601173.6,0,4597009.177,0,8652.895022,29158128,69634939.79,265697688.9,0,47122106.66,119773861.5,265697688.9,265697688.9,15172687.89
 12/07  20:00:00,100817329.1,0,4597009.177,0,8652.895022,29158128,60292977.94,252571882.5,0,47122106.66,115990017,252571882.5,252571882.5,15172687.89
 12/07  21:00:00,97486703.87,0,4597009.177,0,8652.895022,29158128,60292977.94,233533888.4,0,31414737.77,112659391.8,233533888.4,233533888.4,15172687.89
 12/07  22:00:00,96464832.14,0,4597009.177,0,8652.895022,29158128,55621997.01,228284627.3,443591.5439,31414737.77,112081111.6,228284627.3,228284627.3,15172687.89
 12/07  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 12/07  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 12/08  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/08  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/08  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/08  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/08  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/08  06:00:00,21886579.73,0,4597009.177,0,0,18840654,45974605.75,107778950.2,0,17375408.06,25588282.4,107778950.2,107778950.2,3701702.676
 12/08  07:00:00,111937101.2,0,4597009.177,0,8652.895022,29158128,55621997.01,227976680,175711.7506,15707368.89,127480533.2,227976680,227976680,15367720.2
 12/08  08:00:00,109578493.2,0,4597009.177,0,8652.895022,0,96493080.11,268375020.8,0,47122106.66,124751181.1,268375020.8,268375020.8,15172687.89
 12/08  09:00:00,129446037.4,0,4597009.177,0,8652.895022,0,205723914.2,498399996.1,0,141366320,151301109,498399996.1,498399996.1,21855071.59
 12/08  10:00:00,124748899.4,0,4597009.177,0,8652.895022,0,175362538.2,459765534.5,0,141366320,143028023.4,459765534.5,459765534.5,18279124.02
 12/08  11:00:00,125654783.6,0,4597009.177,0,8652.895022,0,168356066.8,453817380.7,0,141366320,144086341,453817380.7,453817380.7,18431557.34
 12/08  12:00:00,130781547.1,0,4597009.177,0,8652.895022,0,175362538.2,468175154.4,0,141366320,151437643.3,468175154.4,468175154.4,20656096.11
 12/08  13:00:00,132730561.5,0,17563449.41,0,8652.895022,0,178973217.5,475478885.4,0,141366320,155130695.1,475478885.4,475478885.4,22400133.61
 12/08  14:00:00,132051862.4,0,13220902.68,0,8652.895022,0,181201264.4,477166496,0,141366320,154590258.7,477166496,477166496,22538396.32
 12/08  15:00:00,128471067.7,0,8750937.643,0,8652.895022,0,168356066.8,459048497.5,0,141366320,149317457.8,459048497.5,459048497.5,20846390.07
 12/08  16:00:00,127720732.3,0,8742997.694,0,8652.895022,0,168356066.8,457565606,0,141366320,147834566.2,457565606,457565606,20113833.96
 12/08  17:00:00,127090901.8,0,13017232.08,0,8652.895022,0,178865773.9,467797505.1,0,141366320,147556758.3,467797505.1,467797505.1,20465856.57
 12/08  18:00:00,123773866.3,0,8689670.077,0,8652.895022,24298440,141927700.6,388724987.8,0,78536844.44,143953349.8,388724987.8,388724987.8,20179483.51
 12/08  19:00:00,91846312.5,0,4597009.177,0,8652.895022,29158128,69634939.79,252942827.7,0,47122106.66,107019000.4,252942827.7,252942827.7,15172687.89
 12/08  20:00:00,59208757.68,0,4597009.177,0,8652.895022,29158128,60292977.94,211070573.9,107262.7964,47122106.66,74488708.37,211070573.9,211070573.9,15172687.89
 12/08  21:00:00,36464432.59,0,8630864.542,0,8652.895022,29158128,60292977.94,174621550.6,2109933.535,31414737.77,53747054.02,174621550.6,174621550.6,15172687.89
 12/08  22:00:00,26378356.96,0,4597009.177,0,8652.895022,29158128,55621997.01,161446402.5,3691841.979,31414737.77,45242886.84,161446402.5,161446402.5,15172687.89
 12/08  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 12/08  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 12/09  01:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/09  02:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/09  03:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/09  04:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/09  05:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/09  06:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/09  07:00:00,0,23571731.09,28168740.27,23571731.09,8652.895022,29158128,55621997.01,158919070.3,43122678.37,15707368.89,58422923.51,158919070.3,158919070.3,15300245.14
 12/09  08:00:00,0,25321912.72,29918921.9,25321912.72,8652.895022,0,74305920.72,147670184.9,42475554.54,15707368.89,57648242.44,147670184.9,147670184.9,15172687.89
 12/09  09:00:00,0,25351896.02,29948905.2,25351896.02,8652.895022,0,85875929.5,171077829,22898452.06,47122106.66,38071139.95,171077829,171077829,15172687.89
 12/09  10:00:00,0,25289369.6,29886378.77,25289369.6,8652.895022,0,94050146.13,171315907.6,14962314.03,47122106.66,30135001.92,171315907.6,171315907.6,15172687.89
 12/09  11:00:00,0,12454438.86,17051448.04,12454438.86,8652.895022,0,90546910.43,163036036.1,10185678.26,47122106.66,25358366.15,163036036.1,163036036.1,15172687.89
 12/09  12:00:00,0,179984.2068,4776993.384,179984.2068,8652.895022,0,98721127.05,166791524.1,5766949.554,47122106.66,20939637.45,166791524.1,166791524.1,15172687.89
 12/09  13:00:00,0,0,4597009.177,0,8652.895022,0,73191897.25,122946395.6,11012104.2,23561053.33,26184792.09,122946395.6,122946395.6,15172687.89
 12/09  14:00:00,0,0,4597009.177,0,8652.895022,0,63849935.39,115497582.2,12905252.69,23561053.33,28077940.58,115497582.2,115497582.2,15172687.89
 12/09  15:00:00,0,0,4597009.177,0,8652.895022,0,58011209.24,112078549.2,15324945.83,23561053.33,30497633.73,112078549.2,112078549.2,15172687.89
 12/09  16:00:00,0,0,4597009.177,0,8652.895022,0,53340228.31,113375597.7,21292975.27,23561053.33,36465663.17,113375597.7,113375597.7,15172687.89
 12/09  17:00:00,0,0,4597009.177,0,8652.895022,0,54507973.54,131802701.3,38552333.68,23561053.33,53725021.57,131802701.3,131802701.3,15172687.89
 12/09  18:00:00,0,1935120.32,6532129.497,1935120.32,8652.895022,24298440,48722969.15,96056434.38,0,7853684.444,15172687.89,96056434.38,96056434.38,15172687.89
 12/09  19:00:00,0,0,4597009.177,0,8652.895022,29158128,41716497.76,78736963.1,0,7853684.444,0,78736963.1,78736963.1,0
 12/09  20:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/09  21:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/09  22:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/09  23:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/09  24:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/10  01:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/10  02:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/10  03:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/10  04:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/10  05:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/10  06:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 12/10  07:00:00,0,0,4597009.177,0,8652.895022,29158128,41716497.76,78736963.1,0,7853684.444,0,78736963.1,78736963.1,0
 12/10  08:00:00,0,0,4597009.177,0,8652.895022,4859688,41716497.76,54438523.1,0,7853684.444,0,54438523.1,54438523.1,0
 12/10  09:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 12/10  10:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 12/10  11:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 12/10  12:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 12/10  13:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 12/10  14:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 12/10  15:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 12/10  16:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 12/10  17:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 12/10  18:00:00,0,0,4597009.177,0,8652.895022,24298440,41716497.76,73877275.1,0,7853684.444,0,73877275.1,73877275.1,0
 12/10  19:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/10  20:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/10  21:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/10  22:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/10  23:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/10  24:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 12/11  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/11  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/11  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/11  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/11  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/11  06:00:00,0,0,4597009.177,0,0,18840654,45974605.75,429611803,309753256.3,17375408.06,347421135.2,429611803,429611803,37667878.92
 12/11  07:00:00,0,132597799.2,137194808.3,132597799.2,8652.895022,29158128,55621997.01,395865846.4,269572808.3,15707368.89,295369699.6,395865846.4,395865846.4,25796891.26
 12/11  08:00:00,0,147452625.1,152049634.3,147452625.1,8652.895022,4859688,96493080.11,357794040,188644898.7,47122106.66,209310512.3,357794040,357794040,20665613.63
 12/11  09:00:00,0,100596261.6,105193270.8,100596261.6,8652.895022,0,205723914.2,424888763.6,60130365.98,141366320,77789876.48,424888763.6,424888763.6,17659510.5
 12/11  10:00:00,0,46485351.53,51082360.71,46485351.53,8652.895022,0,175362538.2,372806279.4,40112098.76,141366320,56068768.25,372806279.4,372806279.4,15956669.49
 12/11  11:00:00,0,846571.5555,5443580.732,846571.5555,8652.895022,0,168356066.8,355912891,27256765.74,141366320,46181851.23,355912891,355912891,18925085.5
 12/11  12:00:00,2737677.744,0,4597009.177,0,8652.895022,0,175362538.2,360411514.1,18559657.92,141366320,43674002.98,360411514.1,360411514.1,22376667.32
 12/11  13:00:00,15096311.42,0,4597009.177,0,8652.895022,0,178973217.5,383812458.5,23074510.75,141366320,63464268.16,383812458.5,383812458.5,25293445.99
 12/11  14:00:00,26762615.25,0,4597009.177,0,8652.895022,0,181201264.4,379598763.7,4887318.305,141366320,57022526.44,379598763.7,379598763.7,25372592.89
 12/11  15:00:00,35212327.5,0,8760951.467,0,8652.895022,0,168356066.8,371245780.6,3273345.843,141366320,61514740.88,371245780.6,371245780.6,23029067.54
 12/11  16:00:00,34146962.27,0,12896536.75,0,8652.895022,0,168356066.8,368582097.2,3684373.916,141366320,58851057.44,368582097.2,368582097.2,21019721.25
 12/11  17:00:00,24292541.89,0,8829722.66,0,8652.895022,0,178865773.9,371554716.8,8295091.751,141366320,51313969.95,371554716.8,371554716.8,18726336.31
 12/11  18:00:00,4133023.398,0,8722190.8,0,8652.895022,24298440,141927700.6,314876863.1,47712618.6,78536844.44,70105225.15,314876863.1,314876863.1,18259583.15
 12/11  19:00:00,0,3503280.543,12159496.43,3503280.543,8652.895022,29158128,69634939.79,240331833.8,79235318.59,47122106.66,94408006.48,240331833.8,240331833.8,15172687.89
 12/11  20:00:00,0,39894274.35,44491283.53,39894274.35,8652.895022,29158128,60292977.94,245617164.9,93862611.53,47122106.66,109035299.4,245617164.9,245617164.9,15172687.89
 12/11  21:00:00,0,81709696.27,86306705.44,81709696.27,8652.895022,29158128,60292977.94,243920535.1,107873350.6,31414737.77,123046038.5,243920535.1,243920535.1,15172687.89
 12/11  22:00:00,0,102697088,107294097.2,102697088,8652.895022,29158128,55621997.01,246062400,114686196.4,31414737.77,129858884.3,246062400,246062400,15172687.89
 12/11  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 12/11  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 12/12  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/12  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/12  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/12  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/12  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/12  06:00:00,0,0,4597009.177,0,0,18840654,45974605.75,341389505.5,235684901.8,17375408.06,259198837.7,341389505.5,341389505.5,23513935.93
 12/12  07:00:00,0,176792438.6,181389447.8,176792438.6,8652.895022,29158128,55621997.01,310000869.5,194076286.5,15707368.89,209504722.7,310000869.5,310000869.5,15428436.22
 12/12  08:00:00,0,154620637.1,159217646.3,154620637.1,8652.895022,4859688,96493080.11,295031432.2,131317528.1,47122106.66,146547904.5,295031432.2,295031432.2,15230376.42
 12/12  09:00:00,0,62789045.21,67386054.39,62789045.21,8652.895022,0,205723914.2,407339873.7,41269265.03,141366320,60240986.58,407339873.7,407339873.7,18971721.55
 12/12  10:00:00,2434483.436,3544020.38,8141029.557,3544020.38,8652.895022,0,175362538.2,357510015.8,22333628.75,141366320,40772504.67,357510015.8,357510015.8,16004392.48
 12/12  11:00:00,22419703.74,0,4597009.177,0,8652.895022,0,168356066.8,360476387.5,10817012.84,141366320,50745347.74,360476387.5,360476387.5,17508631.16
 12/12  12:00:00,40950564.73,0,4597009.177,0,8652.895022,0,175362538.2,386742706.5,6409124.029,141366320,70005195.38,386742706.5,386742706.5,22645506.63
 12/12  13:00:00,54142693.84,0,16470136.91,0,8652.895022,0,178973217.5,404825851,5758785.445,141366320,84477660.68,404825851,404825851,24576181.39
 12/12  14:00:00,54944406.81,0,14354471.26,0,8652.895022,0,181201264.4,401380871.7,430280.2337,141366320,78804634.41,401380871.7,401380871.7,23429947.36
 12/12  15:00:00,51322669.65,0,8755807.525,0,8652.895022,0,168356066.8,382480708.4,327928.6254,141366320,72749668.65,382480708.4,382480708.4,21099070.37
 12/12  16:00:00,49902239.15,0,8744612.63,0,8652.895022,0,168356066.8,380254449.5,630231.8286,141366320,70523409.82,380254449.5,380254449.5,19990938.83
 12/12  17:00:00,41975600.07,0,13055110.39,0,8652.895022,0,178865773.9,382455637.7,1614000.691,141366320,62214890.85,382455637.7,382455637.7,18625290.09
 12/12  18:00:00,16209390.64,0,8695660.956,0,8652.895022,24298440,141927700.6,312137962.9,32398787.72,78536844.44,67366324.94,312137962.9,312137962.9,18758146.58
 12/12  19:00:00,431854.6995,0,4597009.177,0,8652.895022,29158128,69634939.79,221063456.1,59535086.19,47122106.66,75139628.78,221063456.1,221063456.1,15172687.89
 12/12  20:00:00,1804741.908,0,4597009.177,0,8652.895022,29158128,60292977.94,218910054.9,65350759.56,47122106.66,82328189.36,218910054.9,218910054.9,15172687.89
 12/12  21:00:00,136970.4977,0,4597009.177,0,8652.895022,29158128,60292977.94,209190356.7,73006201.71,31414737.77,88315860.1,209190356.7,209190356.7,15172687.89
 12/12  22:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,208429008.4,77052804.87,31414737.77,92225492.77,208429008.4,208429008.4,15172687.89
 12/12  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 12/12  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 12/13  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/13  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/13  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/13  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/13  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/13  06:00:00,0,0,4597009.177,0,0,18840654,45974605.75,250112374.3,151215863.4,17375408.06,167921706.4,250112374.3,250112374.3,16705843.08
 12/13  07:00:00,0,46738667.1,51335676.27,46738667.1,8652.895022,29158128,55621997.01,251587902.7,135919068,15707368.89,151091755.9,251587902.7,251587902.7,15172687.89
 12/13  08:00:00,0,29144437.29,33741446.47,29144437.29,8652.895022,4859688,96493080.11,274630764.2,110974548.6,47122106.66,126147236.5,274630764.2,274630764.2,15172687.89
 12/13  09:00:00,0,1684114.6,6281123.777,1684114.6,8652.895022,0,205723914.2,399866436.9,33306457.27,141366320,52767549.78,399866436.9,399866436.9,19461092.51
 12/13  10:00:00,7155860.991,0,4597009.177,0,8652.895022,0,175362538.2,355470265.8,15272214.26,141366320,38732754.66,355470265.8,355470265.8,16304679.41
 12/13  11:00:00,20379898.93,0,4597009.177,0,8652.895022,0,168356066.8,352313034.9,6372600.963,141366320,42581995.13,352313034.9,352313034.9,15829495.24
 12/13  12:00:00,43808065.07,0,8860026.359,0,8652.895022,0,175362538.2,379197791.6,1601094.259,141366320,62460280.51,379197791.6,379197791.6,17051121.19
 12/13  13:00:00,69949246.26,0,13284131.2,0,8652.895022,0,178973217.5,412204239.1,1154952.728,141366320,91856048.78,412204239.1,412204239.1,20751849.78
 12/13  14:00:00,81453912.17,0,13236959.07,0,8652.895022,0,181201264.4,425530487,0,141366320,102954249.8,425530487,425530487,21500337.59
 12/13  15:00:00,81332057.71,0,12986582.06,0,8652.895022,0,168356066.8,409591867.9,0,141366320,99860828.14,409591867.9,409591867.9,18528770.43
 12/13  16:00:00,78717613.1,0,8747493.106,0,8652.895022,0,168356066.8,405558618.8,0,141366320,95827579.08,405558618.8,405558618.8,17109965.97
 12/13  17:00:00,75631279.25,0,9401517.226,0,8652.895022,0,178865773.9,414644851,386252.9466,141366320,94404104.16,414644851,414644851,18386571.96
 12/13  18:00:00,68681567.41,0,8223673.505,0,8652.895022,24298440,141927700.6,345168299.6,12842573.25,78536844.44,100396661.7,345168299.6,345168299.6,18872521
 12/13  19:00:00,55928685.26,0,8664673.663,0,8652.895022,29158128,69634939.79,244346889.5,27321688.96,47122106.66,98423062.11,244346889.5,244346889.5,15172687.89
 12/13  20:00:00,53996869.33,0,4597009.177,0,8652.895022,29158128,60292977.94,238248478,32497055.32,47122106.66,101666612.5,238248478,238248478,15172687.89
 12/13  21:00:00,52130996.74,0,4597009.177,0,8652.895022,29158128,60292977.94,226479688.9,38301507.64,31414737.77,105605192.3,226479688.9,226479688.9,15172687.89
 12/13  22:00:00,45505856.29,0,4597009.177,0,8652.895022,29158128,55621997.01,220549939.5,43667879.65,31414737.77,104346423.8,220549939.5,220549939.5,15172687.89
 12/13  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 12/13  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 12/14  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/14  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/14  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/14  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/14  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 12/14  06:00:00,0,0,4597009.177,0,0,18840654,45974605.75,171541877.5,79324178.45,17375408.06,89351209.68,171541877.5,171541877.5,10027031.23
 12/14  07:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,217219073.6,101550238.9,15707368.89,116722926.8,217219073.6,217219073.6,15172687.89
 12/14  08:00:00,0,0,4597009.177,0,8652.895022,4859688,96493080.11,241820036.5,78163820.97,47122106.66,93336508.86,241820036.5,241820036.5,15172687.89
 12/14  09:00:00,3741457.753,0,4597009.177,0,8652.895022,0,205723914.2,382144185.4,11487060.3,141366320,35045298.26,382144185.4,382144185.4,19816780.2
 12/14  10:00:00,11281699.8,0,4597009.177,0,8652.895022,0,175362538.2,348627148.1,4025377.787,141366320,31889637.02,348627148.1,348627148.1,16582559.43
