Date/Time,InteriorLights:Electricity [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),ElectricityNet:Facility [J](Hourly),Pumps:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ElectricityPurchased:Facility [J](Hourly),Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),ExteriorLights:Electricity [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Hourly) 
 01/23  13:00:00,1139816321,2618650634,0,574214323.5,4869267501,16726759.78,2751488394,4869267501,235124245.7,809338569.2,132685968.3,2851556197,4869267501
 01/23  14:00:00,1139816321,2400023915,0,573311924.1,5003140159,15528277,2882520710,5003140159,240065470,813377394.1,132685968.3,2626717694,5003140159
 01/23  15:00:00,1140669368,2406853109,0,572806959.8,5005407173,15265604.9,2882520710,5005407173,242247074,815054033.8,132685968.3,2554255412,5005407173
 01/23  16:00:00,1157462283,2145398812,0,573852075.1,5033861644,14387769.49,2882520710,5033861644,253741349.9,827593425.1,132685968.3,2293459225,5033861644
 01/23  17:00:00,1216473403,2041071608,0,574971112.8,5279052869,13798320.11,2882520710,5279052869,262477241.2,837448354.1,309600592.6,2216803188,5279052869
 01/23  18:00:00,746165465.5,3103069157,0,575844863.7,4595115370,17340256.43,2358391447,4595115370,233251848,809096711.7,644910000.3,3212737937,4595115370
 01/23  19:00:00,447699279.3,3291181640,0,576181475.1,4163996242,18698604.5,2227359132,4163996242,229936262.3,806117737.4,644910000.3,3391676552,4163996242
 01/23  20:00:00,447699279.3,3088268613,0,575863117.1,4074212892,18137808.57,2227359132,4074212892,229489378.1,805352495.2,556452688.2,3154092570,4074212892
 01/23  21:00:00,298466186.2,2952041896,0,573200793.5,3920873887,17223529.06,2227359132,3920873887,228960069.7,802160863.1,556452688.2,3018423968,3920873887
 01/23  22:00:00,298466186.2,3229879213,0,570987518.4,3830960983,17913320.58,2227359132,3830960983,229027961,800015479.4,467995376,3278885340,3830960983
 01/23  23:00:00,149233093.1,0,0,569964284.5,3500003580,8360684.798,2227359132,3500003580,146336832.9,716301117.3,379538063.8,22405077.85,3500003580
 01/23  24:00:00,74616546.55,0,0,568013014.4,3332967364,8360684.798,2227359132,3332967364,144325746.1,712338760.5,291080751.6,22363939.17,3332967364
 01/24  01:00:00,80771321.23,0,0,566600371.2,3199831637,8289832.597,2227359132,3199831637,144242011.4,710842382.5,153357479.7,9975553.087,3199831637
 01/24  02:00:00,80771321.23,0,0,565662794.4,3198783588,8289832.597,2227359132,3198783588,144131539.1,709794333.4,153357479.7,9975553.087,3198783588
 01/24  03:00:00,80771321.23,0,0,563345529.7,3194382288,8289832.597,2227359132,3194382288,142047504.2,705393033.9,153357479.7,9975553.087,3194382288
 01/24  04:00:00,80771321.23,0,0,560597866.8,3196356641,8289832.597,2227359132,3196356641,146769519.7,707367386.5,153357479.7,9975553.087,3196356641
 01/24  05:00:00,80771321.23,40573501.8,0,559237457.6,3267416893,27869623.83,2227359132,3267416893,155381733.7,713745418.1,197586135.8,50549054.88,3267416893
 01/24  06:00:00,161542642.5,626523063.2,0,557108912.1,3488355598,9686217.222,2227359132,3488355598,227403757.7,784512669.8,286043448,636498616.3,3488355598
 01/24  07:00:00,149233093.1,3333462560,0,557111000.3,3761072750,16075522.66,2227359132,3761072750,235629825,792740825.2,556452688.2,3343438113,3761072750
 01/24  08:00:00,433675610.8,3115500012,0,557951223.7,3976839006,15508019.62,2227359132,3976839006,230191110.8,788142334.5,492942420.7,3168440572,3976839006
 01/24  09:00:00,1194414994,2486457566,0,560342224.2,5352236660,14069235.03,2882520710,5352236660,239391446.7,799733670.8,442286560.9,2621615518,5352236660
 01/24  10:00:00,1173696568,1704870966,0,562457533,5217520361,12139611.91,2882520710,5217520361,257893857.3,820351390.3,309600592.6,1855979323,5217520361
 01/24  11:00:00,1173696568,941251488.4,0,562997472.6,5083381611,10204080.76,2882520710,5083381611,302065323.1,865062795.7,132685968.3,1098988430,5083381611
 01/24  12:00:00,1160568764,432842713,0,561974305.2,5111496097,9117198.275,2882520710,5111496097,345417662.3,907391967.5,132685968.3,627669382,5111496097
 01/24  13:00:00,1146214173,335450147.1,0,560359992.8,4944058270,8912631.024,2751488394,4944058270,325185621.3,885545614.1,132685968.3,568377891.9,4944058270
 01/24  14:00:00,1163920544,253335914,0,560716664.4,5168387074,47728443.48,2882520710,5168387074,361603255.5,920571180.3,132685968.3,483417281.8,5168387074
 01/24  15:00:00,1173696568,218155227.7,0,562824904.5,5266968354,112613046.2,2882520710,5266968354,383415668.2,941583862.4,132685968.3,365423563.6,5266968354
 01/24  16:00:00,1174402406,233320795.1,0,562217328.9,5248543273,112630586.1,2882520710,5248543273,364874784.7,922432976.9,132685968.3,375852011.1,5248543273
 01/24  17:00:00,1221165162,334598486.8,0,559715279.4,5357037656,34843546.83,2882520710,5357037656,329980876.6,888532225.9,309600592.6,512008607.2,5357037656
 01/24  18:00:00,746165465.5,1363162035,0,559799147.6,4577322441,10593339.51,2358391447,4577322441,238251551.3,798050698.9,644910000.3,1481014587,4577322441
 01/24  19:00:00,447699279.3,1724795035,0,560764004.3,4144094234,11276575.24,2227359132,4144094234,232873754.2,793637758.6,644910000.3,1823205029,4144094234
 01/24  20:00:00,447699279.3,1835197669,0,561402171.8,4055875133,11528141.94,2227359132,4055875133,232222230.8,793624402.7,556452688.2,1902994969,4055875133
 01/24  21:00:00,298466186.2,1926997624,0,561807938.2,3906390559,11747984.49,2227359132,3906390559,231345141.5,793153079.7,556452688.2,1993346006,3906390559
 01/24  22:00:00,298466186.2,1891089520,0,562096677.9,3817765013,11711897.8,2227359132,3817765013,230924254.4,793020932.2,467995376,1927236948,3817765013
 01/24  23:00:00,149233093.1,0,0,562111641.8,3495824913,8360684.798,2227359132,3495824913,150010808.4,712122450.3,379538063.8,22571755.02,3495824913
 01/24  24:00:00,74616546.55,0,0,562376843.2,3328411057,8360684.798,2227359132,3328411057,145405610.4,707782453.5,291080751.6,22420845.69,3328411057
 01/25  01:00:00,80771321.23,0,0,563177711.4,3197856607,8289832.597,2227359132,3197856607,145689641.7,708867353.1,153357479.7,9975553.087,3197856607
 01/25  02:00:00,80771321.23,0,0,564354506.8,3199759217,8289832.597,2227359132,3199759217,146415455.5,710769962.3,153357479.7,9975553.087,3199759217
 01/25  03:00:00,80771321.23,0,0,565264949.6,3197981136,8289832.597,2227359132,3197981136,143726932.3,708991882,153357479.7,9975553.087,3197981136
 01/25  04:00:00,80771321.23,0,0,565236155.6,3202889464,8289832.597,2227359132,3202889464,148664054.5,713900210.1,153357479.7,9975553.087,3202889464
 01/25  05:00:00,80771321.23,20873577.48,0,564766124.3,3253705734,8320980.805,2227359132,3253705734,155690551.1,720456675.4,197586135.8,30849130.56,3253705734
 01/25  06:00:00,161542642.5,497836877.8,0,569768581,3606632395,112977707.4,2227359132,3606632395,229729395.7,794861030,286043448,507812430.9,3606632395
 01/25  07:00:00,149233093.1,3261257856,0,565481315.6,3763049374,14544322.4,2227359132,3763049374,230767334,796248649.6,556452688.2,3271233409,3763049374
 01/25  08:00:00,432465246,2723875369,0,565951132,3981490048,13893346.58,2227359132,3981490048,229667282.5,795618414.5,492942420.7,2776506013,3981490048
 01/25  09:00:00,1182445944,1382863854,0,566915988.4,5385875933,10989039.35,2882520710,5385875933,281506201.1,848422189.5,442286560.9,1517994729,5385875933
 01/25  10:00:00,1148286382,991093619,0,566948053.9,5237873993,10086459.21,2882520710,5237873993,301220306.1,868168360,309600592.6,1150725488,5237873993
 01/25  11:00:00,1139816321,771742696.1,0,566807319.1,5062169095,9633592.369,2882520710,5062169095,311493695.5,878301014.6,132685968.3,937366556.5,5062169095
 01/25  12:00:00,1139816321,675240635.4,0,566378927.2,5066211710,9433327.861,2882520710,5066211710,316164967.6,882543894.7,132685968.3,862043687.7,5066211710
 01/25  13:00:00,1139816321,935106854.3,0,566239239.9,4906777200,9839371.209,2751488394,4906777200,287496417.2,853735657,132685968.3,1163394165,4906777200
 01/25  14:00:00,1140242844,602700800.7,0,566150383,5074785885,9260757.256,2882520710,5074785885,324713733.7,890864116.7,132685968.3,831038883.8,5074785885
 01/25  15:00:00,1170624103,550599690.3,0,565787663.2,5107837927,9164742.898,2882520710,5107837927,327843251.1,893630914.3,132685968.3,708811569.3,5107837927
 01/25  16:00:00,1205210194,492307210.8,0,565500908.2,5146000552,9065615.433,2882520710,5146000552,331805667.3,897306575.5,132685968.3,626434121.8,5146000552
 01/25  17:00:00,1314615182,408385649.2,0,564487700.3,5436184631,8934123.196,2882520710,5436184631,336814833.4,901302533.8,309600592.6,584408355.5,5436184631
 01/25  18:00:00,746165465.5,1175874482,0,562611237.3,4594371574,10108243.43,2358391447,4594371574,252973690.8,815584928.1,644910000.3,1302835930,4594371574
 01/25  19:00:00,447699279.3,1585803232,0,561169251.1,4144371904,10769291.6,2227359132,4144371904,233253461.2,794422712.4,644910000.3,1672678316,4144371904
 01/25  20:00:00,447699279.3,1624443233,0,560045149.2,4054284201,10824721.71,2227359132,4054284201,232691741.8,792736891,556452688.2,1702091892,4054284201
 01/25  21:00:00,298466186.2,1659030473,0,559309312.9,3903510990,10871045.66,2227359132,3903510990,231841136.4,791150449.3,556452688.2,1726395433,3903510990
 01/25  22:00:00,298466186.2,1692821401,0,558683659.3,3813985533,10913863.62,2227359132,3813985533,231355827.4,790039486.8,467995376,1728961530,3813985533
 01/25  23:00:00,149233093.1,0,0,558085711.6,3512709887,8360684.798,2227359132,3512709887,170921713.5,729007425.1,379538063.8,22474783.39,3512709887
 01/25  24:00:00,74616546.55,0,0,556848347.8,3379228779,8360684.798,2227359132,3379228779,201751827.8,758600175.5,291080751.6,22423871.01,3379228779
 01/26  01:00:00,80771321.23,0,0,556016741.9,3246806751,21279483.78,2227359132,3246806751,188811104.2,744247080.5,153357479.7,9975553.087,3246806751
 01/26  02:00:00,80771321.23,0,0,554488281.8,3248789957,34269134.96,2227359132,3248789957,179333118.2,732661097.6,153357479.7,9975553.087,3248789957
 01/26  03:00:00,80771321.23,0,0,551721021.1,3184681542,8289832.597,2227359132,3184681542,143971267,695692288.1,153357479.7,9975553.087,3184681542
 01/26  04:00:00,80771321.23,0,0,550612715.6,3188626119,8289832.597,2227359132,3188626119,149024149.6,699636865.2,153357479.7,9975553.087,3188626119
 01/26  05:00:00,80771321.23,0,0,549636174.3,3228048345,8289832.597,2227359132,3228048345,145194260.8,694830435.1,197586135.8,9975553.087,3228048345
 01/26  06:00:00,161542642.5,230051682.3,0,549560218.7,3507639840,34568250.13,2227359132,3507639840,229354660,777750783.2,286043448,240027235.4,3507639840
 01/26  07:00:00,149233093.1,1615002696,0,547028532.9,3739754332,10668264.96,2227359132,3739754332,229801132.2,776829665.1,556452688.2,1624978249,3739754332
 01/26  08:00:00,445018099,1366971126,0,546750882.2,3971312680,10217007.1,2227359132,3971312680,229813650.8,776564533,492942420.7,1419530054,3971312680
 01/26  09:00:00,1255604053,407385200.4,0,548442086.9,5475622189,34841212.77,2882520710,5475622189,292716075.9,839998314.7,442286560.9,540101695,5475622189
 01/26  10:00:00,1170624103,234345629,0,552258056.6,5356318996,112555022.9,2882520710,5356318996,309549021.7,857147142.2,309600592.6,396568929.6,5356318996
 01/26  11:00:00,1145787650,189764538.5,0,549911812.4,5133279557,86520767.65,2882520710,5133279557,316641159.6,863055600.2,132685968.3,355447718.9,5133279557
 01/26  12:00:00,1139816321,132239724.3,0,549156611.1,5158986726,112431189.8,2882520710,5158986726,323164437.8,867668300.9,132685968.3,319068268.2,5158986726
 01/26  13:00:00,1139816321,96480773.58,0,546596032.7,4997528956,112388837.2,2751488394,4997528956,295341914.2,837273781.7,132685968.3,324887409.5,4997528956
 01/26  14:00:00,1139816321,29772025.13,0,544230983.9,5167037527,112312589.6,2882520710,5167037527,336259465.4,875829705.2,132685968.3,255897161.1,5167037527
 01/26  15:00:00,1139816321,4825846.936,0,541995602.6,5169689209,112287425.7,2882520710,5169689209,341171693.3,878383056.8,132685968.3,164757250.4,5169689209
 01/26  16:00:00,1204504356,3654362.295,0,540875849.2,5236331309,112287935.5,2882520710,5236331309,344245001.5,879931026.8,132685968.3,137820368.1,5236331309
 01/26  17:00:00,1314615182,2798046.534,0,542315748.8,5529797215,112295910.9,2882520710,5529797215,349237582,884135779.8,309600592.6,178558937.6,5529797215
 01/26  18:00:00,746165465.5,32933979.16,0,540463911.1,4682921868,112319148.3,2358391447,4682921868,261460406.4,795989983.4,644910000.3,160205258.8,4682921868
 01/26  19:00:00,447699279.3,57691256.74,0,540461588.7,4227299822,112346192.9,2227359132,4227299822,235312140.5,769961719.2,644910000.3,142913134.7,4227299822
 01/26  20:00:00,447699279.3,71491090.78,0,540264511.6,4136977454,112360291,2227359132,4136977454,233630063.2,768373028.1,556452688.2,149219455.7,4136977454
 01/26  21:00:00,298466186.2,88236149.47,0,540386596.2,3987073521,112377748.2,2227359132,3987073521,232819681.7,767881320.1,556452688.2,157092970.3,3987073521
 01/26  22:00:00,298466186.2,96557443.72,0,540086347.8,3897882754,112385994,2227359132,3897882754,232378229,767117560.3,467995376,132698003.4,3897882754
 01/26  23:00:00,149233093.1,0,0,534310898,3513512263,8360684.798,2227359132,3513512263,195498902.4,729809800.4,379538063.8,22468436.36,3513512263
 01/26  24:00:00,74616546.55,0,0,533949419.8,3340088389,13556763.88,2227359132,3340088389,180314286.2,713937583.1,291080751.6,22422789.26,3340088389
 01/27  01:00:00,80771321.23,0,0,533476187.7,3233018528,13485730.51,2227359132,3233018528,205357188.5,738583466,153357479.7,9975553.087,3233018528
 01/27  02:00:00,80771321.23,0,0,533959496.8,3217205802,39465520.7,2227359132,3217205802,163081363,695434748.8,153357479.7,9975553.087,3217205802
 01/27  03:00:00,80771321.23,0,0,531722010.1,3233928432,8289832.597,2227359132,3233928432,213217168,744939178.1,153357479.7,9975553.087,3233928432
 01/27  04:00:00,80771321.23,0,0,531577815.6,3176962520,13486021.74,2227359132,3176962520,151199261.2,682405643.5,153357479.7,9975553.087,3176962520
 01/27  05:00:00,80771321.23,0,0,533476589.7,3296616515,16741908.66,2227359132,3296616515,221469938.9,753005083.7,197586135.8,9975553.087,3296616515
 01/27  06:00:00,161542642.5,0,0,532413372.3,3401400549,29073274.49,2227359132,3401400549,145757191,677240904.2,286043448,9975553.087,3401400549
 01/27  07:00:00,149233093.1,183477822.8,0,537516978.2,3842472746,112480424.7,2227359132,3842472746,240218941.6,772660444.9,556452688.2,193453375.9,3842472746
 01/27  08:00:00,444875924.4,142804211.4,0,538094057.4,4065947308,112432089.7,2227359132,4065947308,231032194.8,764258267.4,492942420.7,195360784.8,4065947308
 01/27  09:00:00,1267573106,57183546.77,0,536565976.1,5489415487,34400600.09,2882520710,5489415487,306857045.4,842225455.3,442286560.9,189937614.1,5489415487
 01/27  10:00:00,1192048371,88495576.79,0,539953875.8,5326387241,60413191.53,2882520710,5326387241,322639010.4,860262634.1,309600592.6,250763629.5,5326387241
 01/27  11:00:00,1154257712,110589391.7,0,544127548.2,5175208123,112395466,2882520710,5175208123,330009229.8,869484166.1,132685968.3,276321985.9,5175208123
 01/27  12:00:00,1140242844,154277813.7,0,546039658.2,5169709186,112442792.3,2882520710,5169709186,336565724.1,877947437.8,132685968.3,341181088.3,5169709186
 01/27  13:00:00,1139816321,188401703.4,0,548239258.5,5011186940,112480282.4,2751488394,5011186940,307265227.3,850846581.9,132685968.3,416946882.6,5011186940
 01/27  14:00:00,1146214173,198188742,0,549356988.6,5190059732,112491535.1,2882520710,5190059732,347578868.3,892274159.8,132685968.3,424336241.7,5190059732
 01/27  15:00:00,1170624103,228572206.4,0,550464881.7,5218998877,112525928,2882520710,5218998877,350965797.1,896769504.2,132685968.3,388627231.3,5218998877
 01/27  16:00:00,1234825213,248161647.7,0,551697907.4,5288411342,112548937.7,2882520710,5288411342,354921117.3,901955839.6,132685968.3,382358389,5288411342
 01/27  17:00:00,1318393486,266907777.5,0,552626365.7,5554582096,112571462.5,2882520710,5554582096,359657991.3,907625567.8,309600592.6,442730910.1,5554582096
 01/27  18:00:00,746165465.5,582579278.4,0,548936018.3,4545312015,9024144.896,2358391447,4545312015,269329310,818265328.2,594254140.5,709875619.1,4545312015
 01/27  19:00:00,447699279.3,1109886396,0,549400117.3,4139575521,9694756.987,2227359132,4139575521,241300746.8,790700864.1,644910000.3,1195581301,4139575521
 01/27  20:00:00,447699279.3,1321183329,0,550188633.8,4048485640,9999930.638,2227359132,4048485640,237574487.3,787763121.1,556452688.2,1399141001,4048485640
 01/27  21:00:00,298466186.2,1640425558,0,551518795.3,3896211599,10500883.3,2227359132,3896211599,232702425.4,784221220.6,556452688.2,1708636176,3896211599
 01/27  22:00:00,298466186.2,1728274492,0,553075561.1,3808893167,10709169.02,2227359132,3808893167,232076254.3,785151815.4,467995376,1764417045,3808893167
 01/27  23:00:00,149233093.1,0,0,557838961.7,3644286152,90628475.65,2227359132,3644286152,220476937.5,774628873.9,379538063.8,22473367.67,3644286152
 01/27  24:00:00,74616546.55,0,0,557214641.3,3413214775,60319289.52,2227359132,3413214775,183412925.7,738303478.8,291080751.6,22425075.06,3413214775
 01/28  01:00:00,80771321.23,0,0,556974594.5,3144886013,60248437.32,2096326816,3144886013,177995875.2,732649350.9,153357479.7,9975553.087,3144886013
 01/28  02:00:00,80771321.23,0,0,556927781.1,3159472170,60248437.35,2096326816,3159472170,192628845.5,747230463.7,153357479.7,9975553.087,3159472170
 01/28  03:00:00,80771321.23,0,0,556295127.4,3141556778,60248437.33,2096326816,3141556778,175346107.2,729311949.5,153357479.7,9975553.087,3141556778
 01/28  04:00:00,80771321.23,0,0,553871098.3,3060406486,8289832.597,2096326816,3060406486,148578449.2,702449547.5,153357479.7,9975553.087,3060406486
 01/28  05:00:00,80771321.23,16494781.34,0,555498159.7,3137406071,21298851.14,2096326816,3137406071,166713298.1,721628919.7,197586135.8,26470334.43,3137406071
 01/28  06:00:00,80771321.23,610032160.3,0,559554288.7,3345168366,87017635.78,2096326816,3345168366,216243367.6,772306831.4,286043448,620007713.4,3345168366
 01/28  07:00:00,149233093.1,3215691804,0,557256579.5,3757914327,13295464.67,2227359132,3757914327,235105881,792362460.5,556452688.2,3225667357,3757914327
