Date/Time,ElectricityNet:Facility [J](Hourly),Heating:Electricity [J](Hourly),Heating:Gas [J](Hourly),Fans:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),WaterSystems:Electricity [J](Hourly),ElectricityPurchased:Facility [J](Hourly),ExteriorLights:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Gas:Facility [J](Hourly),Gas:HVAC [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Cooling:Electricity [J](Hourly) 
 11/27  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/27  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/27  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/27  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/27  05:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/27  06:00:00,14653150.36,0,0,0,4100129.495,2055596.969,14653150.36,2258096.4,0,0,0,0,6239327.492,14653150.36,2055596.969,0
 11/27  07:00:00,26841714.19,5517840.679,0,5557023.551,4100129.495,2055596.969,26841714.19,3371796,0,11074864.23,0,0,6239327.492,26841714.19,2055596.969,0
 11/27  08:00:00,25395649.32,4056508.319,0,5557023.551,7487192.991,2055596.969,25395649.32,0,2.18E-05,9613531.87,0,0,6239327.492,25395649.32,2055596.969,0
 11/27  09:00:00,36755369.03,762994.3831,0,5557023.551,15901099.14,2055596.969,36755369.03,0,2.18E-05,6320017.934,0,0,12478654.98,36755369.03,2055596.969,0
 11/27  10:00:00,35019584.8,151585.8223,0,5557023.551,14776723.48,2055596.969,35019584.8,0,2.18E-05,5708609.374,0,0,12478654.98,35019584.8,2055596.969,0
 11/27  11:00:00,34452230,0,0,5557023.551,14360954.5,2055596.969,34452230,0,2.18E-05,5557023.551,0,0,12478654.98,34452230,2055596.969,0
 11/27  12:00:00,34678269.64,0,0,5557023.551,14586994.13,2055596.969,34678269.64,0,2.18E-05,5557023.551,0,0,12478654.98,34678269.64,2055596.969,0
 11/27  13:00:00,32350411.88,0,0,5557023.551,13007855.67,2055596.969,32350411.88,0,2.18E-05,5557023.551,0,0,11729935.69,32350411.88,2055596.969,0
 11/27  14:00:00,35177192.41,0,0,5557023.551,15085916.91,2055596.969,35177192.41,0,2.18E-05,5557023.551,0,0,12478654.98,35177192.41,2055596.969,0
 11/27  15:00:00,35574250.32,0,0,5557023.551,15482974.82,2055596.969,35574250.32,0,2.18E-05,5557023.551,0,0,12478654.98,35574250.32,2055596.969,0
 11/27  16:00:00,36075528.44,0,0,5557023.551,15984252.93,2055596.969,36075528.44,0,2.18E-05,5557023.551,0,0,12478654.98,36075528.44,2055596.969,0
 11/27  17:00:00,37259192.49,0,0,5557023.551,16043984.98,2055596.969,37259192.49,1123932,2.18E-05,5557023.551,0,0,12478654.98,37259192.49,2055596.969,0
 11/27  18:00:00,28098000.5,0,0,5557023.551,10874256.49,2055596.969,28098000.5,3371796,2.18E-05,5557023.551,0,0,6239327.492,28098000.5,2055596.969,0
 11/27  19:00:00,20984654.19,17313.6782,0,5557023.551,7487192.991,2055596.969,20984654.19,3371796,2.18E-05,5574337.23,0,0,2495730.997,20984654.19,2055596.969,0
 11/27  20:00:00,15410316.96,0,0,0,7487192.991,2055596.969,15410316.96,3371796,2.18E-05,0,0,0,2495730.997,15410316.96,2055596.969,0
 11/27  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 11/27  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 11/27  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 11/27  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 11/28  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/28  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/28  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/28  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/28  05:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 11/28  06:00:00,14653150.36,0,0,0,4100129.495,2055596.969,14653150.36,2258096.4,0,0,0,0,6239327.492,14653150.36,2055596.969,0
 11/28  07:00:00,23042812.3,1718938.794,0,5557023.551,4100129.495,2055596.969,23042812.3,3371796,0,7275962.346,0,0,6239327.492,23042812.3,2055596.969,0
 11/28  08:00:00,22534114.38,1194973.377,0,5557023.551,7487192.991,2055596.969,22534114.38,0,2.18E-05,6751996.928,0,0,6239327.492,22534114.38,2055596.969,0
 11/28  09:00:00,35956064.35,0,0,5557023.551,15864788.84,2055596.969,35956064.35,0,2.18E-05,5557023.551,0,0,12478654.98,35956064.35,2055596.969,0
 11/28  10:00:00,35369277.1,0,0,5557023.551,15278001.59,2055596.969,35369277.1,0,2.18E-05,5557023.551,0,0,12478654.98,35369277.1,2055596.969,0
 11/28  11:00:00,34997996.28,0,0,5557023.551,14906720.77,2055596.969,34997996.28,0,2.18E-05,5557023.551,0,0,12478654.98,34997996.28,2055596.969,0
 11/28  12:00:00,34285922.41,0,0,5557023.551,14194646.9,2055596.969,34285922.41,0,2.18E-05,5557023.551,0,0,12478654.98,34285922.41,2055596.969,0
 11/28  13:00:00,31895468.48,0,0,5557023.551,12552912.28,2055596.969,31895468.48,0,2.18E-05,5557023.551,0,0,11729935.69,31895468.48,2055596.969,0
 11/28  14:00:00,34522495.25,0,0,5557023.551,14431219.75,2055596.969,34522495.25,0,2.18E-05,5557023.551,0,0,12478654.98,34522495.25,2055596.969,0
 11/28  15:00:00,34151214.43,0,0,5557023.551,14059938.93,2055596.969,34151214.43,0,2.18E-05,5557023.551,0,0,12478654.98,34151214.43,2055596.969,0
 11/28  16:00:00,34883242.87,0,0,5557023.551,14791967.36,2055596.969,34883242.87,0,2.18E-05,5557023.551,0,0,12478654.98,34883242.87,2055596.969,0
 11/28  17:00:00,37199460.44,0,0,5557023.551,15984252.93,2055596.969,37199460.44,1123932,2.18E-05,5557023.551,0,0,12478654.98,37199460.44,2055596.969,0
 11/28  18:00:00,28532141.54,434141.0443,0,5557023.551,10874256.49,2055596.969,28532141.54,3371796,2.18E-05,5991164.596,0,0,6239327.492,28532141.54,2055596.969,0
 11/28  19:00:00,23204285,2236944.496,0,5557023.551,7487192.991,2055596.969,23204285,3371796,2.18E-05,7793968.047,0,0,2495730.997,23204285,2055596.969,0
 11/28  20:00:00,15410316.96,0,0,0,7487192.991,2055596.969,15410316.96,3371796,2.18E-05,0,0,0,2495730.997,15410316.96,2055596.969,0
 11/28  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 11/28  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 11/28  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 11/28  24:00:00,12031920.96,900000,0,0,3208796.996,2055596.969,12031920.96,3371796,0,900000,0,0,2495730.997,12031920.96,2055596.969,0
 11/29  01:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/29  02:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/29  03:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/29  04:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/29  05:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/29  06:00:00,15553150.36,900000,0,0,4100129.495,2055596.969,15553150.36,2258096.4,0,900000,0,0,6239327.492,15553150.36,2055596.969,0
 11/29  07:00:00,30347067.05,9023193.544,2577471.148,5557023.551,4100129.495,2055596.969,30347067.05,3371796,0,14580217.1,2577471.148,2577471.148,6239327.492,30347067.05,2055596.969,0
 11/29  08:00:00,28187486.76,7014496.329,0,5557023.551,7321042.421,2055596.969,28187486.76,0,2.18E-05,12571519.88,0,0,6239327.492,28187486.76,2055596.969,0
 11/29  09:00:00,35969305.53,1898889.551,0,5557023.551,13979140.47,2055596.969,35969305.53,0,2.18E-05,7455913.103,0,0,12478654.98,35969305.53,2055596.969,0
 11/29  10:00:00,34374362.98,701004.9086,0,5557023.551,13582082.56,2055596.969,34374362.98,0,2.18E-05,6258028.46,0,0,12478654.98,34374362.98,2055596.969,0
 11/29  11:00:00,34343626.7,436051.1269,0,5557023.551,13816300.06,2055596.969,34343626.7,0,2.18E-05,5993074.678,0,0,12478654.98,34343626.7,2055596.969,0
 11/29  12:00:00,34543657.31,237911.98,0,5557023.551,14214469.82,2055596.969,34543657.31,0,2.18E-05,5794935.531,0,0,12478654.98,34543657.31,2055596.969,0
 11/29  13:00:00,32296313.48,360311.6547,0,5557023.551,12593445.62,2055596.969,32296313.48,0,2.18E-05,5917335.206,0,0,11729935.69,32296313.48,2055596.969,0
 11/29  14:00:00,33948232.54,20171.12082,0,5557023.551,13792878.31,2055596.969,33948232.54,0,2.18E-05,5621102.271,0,0,12478654.98,33948232.54,2055596.969,43907.59846
 11/29  15:00:00,33842256.93,0,0,5557023.551,13748390.15,2055596.969,33842256.93,0,2.18E-05,5559614.825,0,0,12478654.98,33842256.93,2055596.969,2591.273541
 11/29  16:00:00,34465118.55,0,0,5557023.551,14373843.04,2055596.969,34465118.55,0,2.18E-05,5557023.551,0,0,12478654.98,34465118.55,2055596.969,0
 11/29  17:00:00,37176038.69,0,0,5557023.551,15960831.18,2055596.969,37176038.69,1123932,2.18E-05,5557023.551,0,0,12478654.98,37176038.69,2055596.969,0
 11/29  18:00:00,28740237.09,642236.5896,0,5557023.551,10874256.49,2055596.969,28740237.09,3371796,2.18E-05,6199260.141,0,0,6239327.492,28740237.09,2055596.969,0
 11/29  19:00:00,24157326.98,3189986.469,0,5557023.551,7487192.991,2055596.969,24157326.98,3371796,2.18E-05,8747010.02,0,0,2495730.997,24157326.98,2055596.969,0
 11/29  20:00:00,16310316.96,900000,0,0,7487192.991,2055596.969,16310316.96,3371796,2.18E-05,900000,0,0,2495730.997,16310316.96,2055596.969,0
 11/29  21:00:00,14527651.96,900000,0,0,5704527.993,2055596.969,14527651.96,3371796,2.18E-05,900000,0,0,2495730.997,14527651.96,2055596.969,0
 11/29  22:00:00,14527651.96,900000,0,0,5704527.993,2055596.969,14527651.96,3371796,2.18E-05,900000,0,0,2495730.997,14527651.96,2055596.969,0
 11/29  23:00:00,12923253.46,900000,0,0,4100129.495,2055596.969,12923253.46,3371796,0,900000,0,0,2495730.997,12923253.46,2055596.969,0
 11/29  24:00:00,12031920.96,900000,0,0,3208796.996,2055596.969,12031920.96,3371796,0,900000,0,0,2495730.997,12031920.96,2055596.969,0
 11/30  01:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/30  02:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/30  03:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/30  04:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/30  05:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 11/30  06:00:00,15553150.36,900000,0,0,4100129.495,2055596.969,15553150.36,2258096.4,0,900000,0,0,6239327.492,15553150.36,2055596.969,0
 11/30  07:00:00,35596431.58,14272558.08,2725086.766,5557023.551,4100129.495,2055596.969,35596431.58,3371796,0,19829581.63,2725086.766,2725086.766,6239327.492,35596431.58,2055596.969,0
 11/30  08:00:00,34032545.14,12209048.35,0,5557023.551,7409582.781,2055596.969,34032545.14,561966,2.18E-05,17766071.9,0,0,6239327.492,34032545.14,2055596.969,0
 11/30  09:00:00,39619603.66,4032464.788,0,5557023.551,15495863.36,2055596.969,39619603.66,0,2.18E-05,9589488.339,0,0,12478654.98,39619603.66,2055596.969,0
 11/30  10:00:00,36398354.29,1745861.743,0,5557023.551,14561217.04,2055596.969,36398354.29,0,2.18E-05,7302885.294,0,0,12478654.98,36398354.29,2055596.969,0
 11/30  11:00:00,35464046.04,1084436.633,0,5557023.551,14288333.9,2055596.969,35464046.04,0,2.18E-05,6641460.184,0,0,12478654.98,35464046.04,2055596.969,0
 11/30  12:00:00,35465841.72,764150.3289,0,5557023.551,14610415.88,2055596.969,35465841.72,0,2.18E-05,6321173.88,0,0,12478654.98,35465841.72,2055596.969,0
 11/30  13:00:00,33311170.53,1099224.769,0,5557023.551,12869389.55,2055596.969,33311170.53,0,2.18E-05,6656248.321,0,0,11729935.69,33311170.53,2055596.969,0
 11/30  14:00:00,34258639.32,130846.6347,0,5557023.551,14036517.18,2055596.969,34258639.32,0,2.18E-05,5687870.186,0,0,12478654.98,34258639.32,2055596.969,0
 11/30  15:00:00,33864684.85,1597.444032,0,5557023.551,13771811.9,2055596.969,33864684.85,0,2.18E-05,5558620.995,0,0,12478654.98,33864684.85,2055596.969,0
 11/30  16:00:00,34597471.18,0,0,5557023.551,14506195.68,2055596.969,34597471.18,0,2.18E-05,5557023.551,0,0,12478654.98,34597471.18,2055596.969,0
 11/30  17:00:00,37199460.44,0,0,5557023.551,15984252.93,2055596.969,37199460.44,1123932,2.18E-05,5557023.551,0,0,12478654.98,37199460.44,2055596.969,0
 11/30  18:00:00,29109107.55,1011107.054,0,5557023.551,10874256.49,2055596.969,29109107.55,3371796,2.18E-05,6568130.606,0,0,6239327.492,29109107.55,2055596.969,0
 11/30  19:00:00,23885477.12,2918136.61,0,5557023.551,7487192.991,2055596.969,23885477.12,3371796,2.18E-05,8475160.161,0,0,2495730.997,23885477.12,2055596.969,0
 11/30  20:00:00,15410316.96,0,0,0,7487192.991,2055596.969,15410316.96,3371796,2.18E-05,0,0,0,2495730.997,15410316.96,2055596.969,0
 11/30  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 11/30  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 11/30  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 11/30  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 12/01  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 12/01  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 12/01  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 12/01  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 12/01  05:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 12/01  06:00:00,14653150.36,0,0,0,4100129.495,2055596.969,14653150.36,2258096.4,0,0,0,0,6239327.492,14653150.36,2055596.969,0
 12/01  07:00:00,30264068.86,8940195.352,0,5557023.551,4100129.495,2055596.969,30264068.86,3371796,0,14497218.9,0,0,6239327.492,30264068.86,2055596.969,0
 12/01  08:00:00,27782885.78,5920583.88,0,5557023.551,7448387.886,2055596.969,27782885.78,561966,2.18E-05,11477607.43,0,0,6239327.492,27782885.78,2055596.969,0
 12/01  09:00:00,36158750.93,1335240.114,0,5557023.551,14732235.31,2055596.969,36158750.93,0,2.18E-05,6892263.666,0,0,12478654.98,36158750.93,2055596.969,0
 12/01  10:00:00,34708206.16,364907.0418,0,5557023.551,14252023.61,2055596.969,34708206.16,0,2.18E-05,5921930.593,0,0,12478654.98,34708206.16,2055596.969,0
 12/01  11:00:00,34047146.07,41172.82008,0,5557023.551,13914697.75,2055596.969,34047146.07,0,2.18E-05,5598196.371,0,0,12478654.98,34047146.07,2055596.969,0
 12/01  12:00:00,33977840.82,0,0,5557023.551,13886565.32,2055596.969,33977840.82,0,2.18E-05,5557023.551,0,0,12478654.98,33977840.82,2055596.969,0
 12/01  13:00:00,31811085.82,0,0,5557023.551,12468529.62,2055596.969,31811085.82,0,2.18E-05,5557023.551,0,0,11729935.69,31811085.82,2055596.969,0
 12/01  14:00:00,34043566.14,0,0,5557023.551,13852610.36,2055596.969,34043566.14,0,2.18E-05,5656703.83,0,0,12478654.98,34043566.14,2055596.969,99680.279
 12/01  15:00:00,34270678.52,0,0,5557023.551,14179403.02,2055596.969,34270678.52,0,2.18E-05,5557023.551,0,0,12478654.98,34270678.52,2055596.969,0
 12/01  16:00:00,35311900.39,0,0,5557023.551,15220624.89,2055596.969,35311900.39,0,2.18E-05,5557023.551,0,0,12478654.98,35311900.39,2055596.969,0
 12/01  17:00:00,37821158.49,0,0,5557023.551,16043984.98,2055596.969,37821158.49,1685898,2.18E-05,5557023.551,0,0,12478654.98,37821158.49,2055596.969,0
 12/01  18:00:00,28098000.5,0,0,5557023.551,10874256.49,2055596.969,28098000.5,3371796,2.18E-05,5557023.551,0,0,6239327.492,28098000.5,2055596.969,0
 12/01  19:00:00,21151228.21,183887.6981,0,5557023.551,7487192.991,2055596.969,21151228.21,3371796,2.18E-05,5740911.249,0,0,2495730.997,21151228.21,2055596.969,0
 12/01  20:00:00,15410316.96,0,0,0,7487192.991,2055596.969,15410316.96,3371796,2.18E-05,0,0,0,2495730.997,15410316.96,2055596.969,0
 12/01  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 12/01  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 12/01  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 12/01  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 12/02  01:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 12/02  02:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 12/02  03:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 12/02  04:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 12/02  05:00:00,10318221.36,300000,0,0,3208796.996,2055596.969,10318221.36,2258096.4,0,300000,0,0,2495730.997,10318221.36,2055596.969,0
 12/02  06:00:00,10918221.36,900000,0,0,3208796.996,2055596.969,10918221.36,2258096.4,0,900000,0,0,2495730.997,10918221.36,2055596.969,0
 12/02  07:00:00,12031920.96,900000,0,0,3208796.996,2055596.969,12031920.96,3371796,0,900000,0,0,2495730.997,12031920.96,2055596.969,0
 12/02  08:00:00,8717514.335,450000,0,0,3154220.368,2055596.969,8717514.335,561966,0,450000,0,0,2495730.997,8717514.335,2055596.969,0
 12/02  09:00:00,7387679.638,0,0,0,2836351.672,2055596.969,7387679.638,0,0,0,0,0,2495730.997,7387679.638,2055596.969,0
 12/02  10:00:00,7336845.224,0,0,0,2785517.258,2055596.969,7336845.224,0,0,0,0,0,2495730.997,7336845.224,2055596.969,0
 12/02  11:00:00,7319272.329,0,0,0,2767944.363,2055596.969,7319272.329,0,0,0,0,0,2495730.997,7319272.329,2055596.969,0
 12/02  12:00:00,7370800.18,0,0,0,2819472.214,2055596.969,7370800.18,0,0,0,0,0,2495730.997,7370800.18,2055596.969,0
 12/02  13:00:00,7380168.88,0,0,0,2828840.914,2055596.969,7380168.88,0,0,0,0,0,2495730.997,7380168.88,2055596.969,0
 12/02  14:00:00,7309903.629,0,0,0,2758575.663,2055596.969,7309903.629,0,0,0,0,0,2495730.997,7309903.629,2055596.969,0
 12/02  15:00:00,7308268.056,0,0,0,2756940.09,2055596.969,7308268.056,0,0,0,0,0,2495730.997,7308268.056,2055596.969,0
 12/02  16:00:00,7538298.607,0,0,0,2986970.64,2055596.969,7538298.607,0,0,0,0,0,2495730.997,7538298.607,2055596.969,0
 12/02  17:00:00,9441338.612,0,0,0,3204112.646,2055596.969,9441338.612,1685898,0,0,0,0,2495730.997,9441338.612,2055596.969,0
 12/02  18:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 12/02  19:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 12/02  20:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 12/02  21:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 12/02  22:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 12/02  23:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 12/02  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 12/03  01:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 12/03  02:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 12/03  03:00:00,10468221.36,450000,0,0,3208796.996,2055596.969,10468221.36,2258096.4,0,450000,0,0,2495730.997,10468221.36,2055596.969,0
 12/03  04:00:00,10918221.36,900000,0,0,3208796.996,2055596.969,10918221.36,2258096.4,0,900000,0,0,2495730.997,10918221.36,2055596.969,0
 12/03  05:00:00,10918221.36,900000,0,0,3208796.996,2055596.969,10918221.36,2258096.4,0,900000,0,0,2495730.997,10918221.36,2055596.969,0
 12/03  06:00:00,10918221.36,900000,0,0,3208796.996,2055596.969,10918221.36,2258096.4,0,900000,0,0,2495730.997,10918221.36,2055596.969,0
 12/03  07:00:00,12031920.96,900000,0,0,3208796.996,2055596.969,12031920.96,3371796,0,900000,0,0,2495730.997,12031920.96,2055596.969,0
